"k" "c" "SR"
0.365 0.545 0.542670485755621
0.37 0.545 0.542745218454845
0.375 0.545 0.54281866370113
0.38 0.545 0.542890867901291
0.385 0.545 0.542961875292617
0.39 0.545 0.543031728066971
0.395 0.545 0.543100466486561
0.4 0.545 0.543168128992022
0.405 0.545 0.543234752303394
0.41 0.545 0.543300371514517
0.415 0.545 0.543365020181346
0.42 0.545 0.543428730404625
0.425 0.545 0.543491532907327
0.43 0.545 0.54355345710725
0.435 0.545 0.543614531185106
0.44 0.545 0.543674782148429
0.445 0.545 0.543734235891587
0.45 0.545 0.543792917252181
0.455 0.545 0.543850850064071
0.46 0.545 0.543908057207265
0.465 0.545 0.543964560654883
0.47 0.545 0.544020381517389
0.475 0.545 0.544075540084277
0.48 0.545 0.544130055863378
0.485 0.545 0.544183947617947
0.49 0.545 0.544237233401665
0.495 0.545 0.544289930591697
0.5 0.545 0.544342055919935
0.005 0.55 0.500005871190718
0.01 0.55 0.500019397305679
0.015 0.55 0.500048383052552
0.02 0.55 0.500107819927098
0.025 0.55 0.500225900785071
0.03 0.55 0.500454075973763
0.035 0.55 0.500881789626976
0.04 0.55 0.50165206610221
0.045 0.55 0.502961930643211
0.05 0.55 0.505015513142139
0.055 0.55 0.507910941581671
0.06 0.55 0.511524934911145
0.065 0.55 0.515524315530398
0.07 0.55 0.519518250153852
0.075 0.55 0.523207401916889
0.08 0.55 0.526431826342648
0.085 0.55 0.529144731860498
0.09 0.55 0.531368848656799
0.095 0.55 0.533162012027269
0.1 0.55 0.534595228021284
0.105 0.55 0.535739781768857
0.11 0.55 0.536660164221055
0.115 0.55 0.537410790635626
0.12 0.55 0.538035203070645
0.125 0.55 0.538566790642334
0.13 0.55 0.539030285515934
0.135 0.55 0.539443505933547
0.14 0.55 0.539819019098971
0.145 0.55 0.540165560304763
0.15 0.55 0.540489157210292
0.155 0.55 0.540793973327656
0.16 0.55 0.541082914736732
0.165 0.55 0.54135805198906
0.17 0.55 0.541620905473773
0.175 0.55 0.541872634060296
0.18 0.55 0.542114157494475
0.185 0.55 0.542346234674425
0.19 0.55 0.542569513231542
0.195 0.55 0.542784560823433
0.2 0.55 0.542991884968636
0.205 0.55 0.543191945800065
0.21 0.55 0.543385164484107
0.215 0.55 0.543571928998054
0.22 0.55 0.543752598292407
0.225 0.55 0.54392750545255
0.23 0.55 0.54409696022415
0.235 0.55 0.544261251117366
0.24 0.55 0.544420647217217
0.245 0.55 0.544575399776508
0.25 0.55 0.544725743638442
0.255 0.55 0.544871898519258
0.26 0.55 0.545014070171589
0.265 0.55 0.545152451443658
0.27 0.55 0.545287223245981
0.275 0.55 0.545418555435183
0.28 0.55 0.545546607623054
0.285 0.55 0.545671529917938
0.29 0.55 0.545793463604753
0.295 0.55 0.545912541769247
0.3 0.55 0.546028889871556
0.305 0.55 0.54614262627362
0.31 0.55 0.546253862724557
0.315 0.55 0.546362704807738
0.32 0.55 0.546469252352909
0.325 0.55 0.54657359981642
0.33 0.55 0.546675836632322
0.335 0.55 0.546776047536819
0.34 0.55 0.546874312868364
0.345 0.55 0.546970708845438
0.35 0.55 0.547065307823892
0.355 0.55 0.54715817853554
0.36 0.55 0.547249386309554
0.365 0.55 0.54733899327805
0.37 0.55 0.547427058567161
0.375 0.55 0.547513638474738
0.38 0.55 0.547598786635757
0.385 0.55 0.547682554176389
0.39 0.55 0.547764989857612
0.395 0.55 0.547846140209192
0.4 0.55 0.54792604965474
0.405 0.55 0.548004760628547
0.41 0.55 0.548082313684797
0.415 0.55 0.548158747599733
0.42 0.55 0.548234099467293
0.425 0.55 0.548308404788692
0.43 0.55 0.548381697556387
0.435 0.55 0.548454010332834
0.44 0.55 0.548525374324392
0.445 0.55 0.548595819450735
0.45 0.55 0.548665374410069
0.455 0.55 0.548734066740452
0.46 0.55 0.548801922877484
0.465 0.55 0.548868968208607
0.47 0.55 0.548935227124253
0.475 0.55 0.54900072306604
0.48 0.55 0.549065478572218
0.485 0.55 0.549129515320543
0.49 0.55 0.54919285416875
0.495 0.55 0.549255515192764
0.5 0.55 0.54931751772282
0.005 0.555 0.500006224207242
0.01 0.555 0.500021679258909
0.015 0.555 0.500057040483492
0.02 0.555 0.500134074409268
0.025 0.555 0.500295950830183
0.03 0.555 0.500624766041125
0.035 0.555 0.501265736660793
0.04 0.555 0.502443977918389
0.045 0.555 0.504430723123861
0.05 0.555 0.507407435876893
0.055 0.555 0.511282786212891
0.06 0.555 0.515668804285038
0.065 0.555 0.520085100619627
0.07 0.555 0.524171166549137
0.075 0.555 0.527744781689517
0.08 0.555 0.530757762289584
0.085 0.555 0.533237625427168
0.09 0.555 0.535247617380823
0.095 0.555 0.536863932787744
0.1 0.555 0.53816306417933
0.105 0.555 0.539214743182378
0.11 0.555 0.540078363003963
0.115 0.555 0.540801826849792
0.12 0.555 0.541422047065844
0.125 0.555 0.541966401840177
0.13 0.555 0.542454576661831
0.135 0.555 0.5429003922951
0.14 0.555 0.543313397426855
0.145 0.555 0.543700141558703
0.15 0.555 0.544065130250072
0.155 0.555 0.544411507943564
0.16 0.555 0.544741527416624
0.165 0.555 0.545056862425672
0.17 0.555 0.54535881055819
0.175 0.555 0.545648422129548
0.18 0.555 0.545926580833696
0.185 0.555 0.546194053758402
0.19 0.555 0.546451522386778
0.195 0.555 0.546699602018287
0.2 0.555 0.546938854236909
0.205 0.555 0.547169795240433
0.21 0.555 0.54739290170721
0.215 0.555 0.54760861518178
0.22 0.555 0.547817345546256
0.225 0.555 0.54801947390227
0.23 0.555 0.548215355049581
0.235 0.555 0.548405319669335
0.24 0.555 0.548589676276445
0.245 0.555 0.548768712981617
0.25 0.555 0.548942699090253
0.255 0.555 0.549111886558071
0.26 0.555 0.549276511318912
0.265 0.555 0.549436794497617
0.27 0.555 0.549592943518984
0.275 0.555 0.549745153122593
0.28 0.555 0.549893606292195
0.285 0.555 0.550038475107495
0.29 0.555 0.550179921525427
0.295 0.555 0.550318098097295
0.3 0.555 0.550453148627593
0.305 0.555 0.55058520877971
0.31 0.555 0.550714406633287
0.315 0.555 0.550840863197496
0.32 0.555 0.550964692884129
0.325 0.555 0.551086003944004
0.33 0.555 0.551204898869887
0.335 0.555 0.551321474768777
0.34 0.555 0.551435823706221
0.345 0.555 0.551548033024969
0.35 0.555 0.551658185640166
0.355 0.555 0.551766360313012
0.36 0.555 0.551872631904662
0.365 0.555 0.551977071612
0.37 0.555 0.552079747186723
0.375 0.555 0.552180723139106
0.38 0.555 0.55228006092764
0.385 0.555 0.552377819135671
0.39 0.555 0.552474053636038
0.395 0.555 0.552568817744661
0.4 0.555 0.552662162363897
0.405 0.555 0.552754136116457
0.41 0.555 0.552844785470594
0.415 0.555 0.552934154857197
0.42 0.555 0.553022286779408
0.425 0.555 0.553109221915288
0.43 0.555 0.553194999214052
0.435 0.555 0.553279655986318
0.44 0.555 0.553363227988819
0.445 0.555 0.553445749503931
0.45 0.555 0.553527253414423
0.455 0.555 0.553607771273722
0.46 0.555 0.553687333372022
0.465 0.555 0.553765968798509
0.47 0.555 0.553843705499971
0.475 0.555 0.553920570336025
0.48 0.555 0.553996589131194
0.485 0.555 0.554071786724034
0.49 0.555 0.55414618701351
0.495 0.555 0.554219813002783
0.5 0.555 0.554292686840593
0.005 0.56 0.500006602878439
0.01 0.56 0.500024260027912
0.015 0.56 0.50006736345798
0.02 0.56 0.500167036761359
0.025 0.56 0.500388203690569
0.03 0.56 0.500858569920466
0.035 0.56 0.501803694660318
0.04 0.56 0.503547315391906
0.045 0.56 0.506388419751317
0.05 0.56 0.510344113795799
0.055 0.56 0.515020998217547
0.06 0.56 0.519840196360467
0.065 0.56 0.524349518844311
0.07 0.56 0.52832191365694
0.075 0.56 0.531695475837941
0.08 0.56 0.534495354324489
0.085 0.56 0.536785246753296
0.09 0.56 0.538642952229696
0.095 0.56 0.540147942252355
0.1 0.56 0.541374303401797
0.105 0.56 0.542386624274192
0.11 0.56 0.543238093477156
0.115 0.56 0.543970376389287
0.12 0.56 0.544614732609687
0.125 0.56 0.545193786662649
0.13 0.56 0.545723459735264
0.135 0.56 0.54621474171677
0.14 0.56 0.546675149723104
0.145 0.56 0.54710983964063
0.15 0.56 0.547522405098137
0.155 0.56 0.547915425758831
0.16 0.56 0.548290829712133
0.165 0.56 0.54865012578421
0.17 0.56 0.548994548896942
0.175 0.56 0.549325149443648
0.18 0.56 0.549642847734673
0.185 0.56 0.54994846721571
0.19 0.56 0.550242755060137
0.195 0.56 0.550526395369162
0.2 0.56 0.550800018079371
0.205 0.56 0.55106420537073
0.21 0.56 0.551319496592098
0.215 0.56 0.551566392272723
0.22 0.56 0.551805357535208
0.225 0.56 0.552036825085813
0.23 0.56 0.552261197882429
0.235 0.56 0.552478851540201
0.24 0.56 0.552690136513465
0.245 0.56 0.552895380081218
0.25 0.56 0.553094888157134
0.255 0.56 0.553288946941454
0.26 0.56 0.553477824429735
0.265 0.56 0.553661771791768
0.27 0.56 0.553841024632615
0.275 0.56 0.554015804146593
0.28 0.56 0.554186318174003
0.285 0.56 0.554352762169503
0.29 0.56 0.554515320090163
0.295 0.56 0.554674165210523
0.3 0.56 0.554829460871238
0.305 0.56 0.554981361167293
0.31 0.56 0.555130011581206
0.315 0.56 0.555275549566088
0.32 0.56 0.555418105083007
0.325 0.56 0.555557801096651
0.33 0.56 0.555694754032905
0.335 0.56 0.555829074201652
0.34 0.56 0.55596086618774
0.345 0.56 0.55609022921284
0.35 0.56 0.556217257470625
0.355 0.56 0.556342040437491
0.36 0.56 0.556464663160854
0.365 0.56 0.556585206526837
0.37 0.56 0.556703747509026
0.375 0.56 0.556820359399813
0.38 0.56 0.556935112025716
0.385 0.56 0.557048071947921
0.39 0.56 0.557159302649218
0.395 0.56 0.557268864708375
0.4 0.56 0.557376815962905
0.405 0.56 0.557483211661123
0.41 0.56 0.557588104604273
0.415 0.56 0.557691545279491
0.42 0.56 0.557793581984262
0.425 0.56 0.557894260942995
0.43 0.56 0.557993626416294
0.435 0.56 0.558091720803443
0.44 0.56 0.558188584738581
0.445 0.56 0.558284257181028
0.45 0.56 0.558378775500151
0.455 0.56 0.558472175555166
0.46 0.56 0.558564491770205
0.465 0.56 0.558655757204982
0.47 0.56 0.558746003621353
0.475 0.56 0.558835261546033
0.48 0.56 0.558923560329741
0.485 0.56 0.559010928202995
0.49 0.56 0.559097392328775
0.495 0.56 0.559182978852262
0.5 0.56 0.55926771294784
0.005 0.565 0.500007009363428
0.01 0.565 0.500027182275286
0.015 0.565 0.500079690266666
0.02 0.565 0.500208460760434
0.025 0.565 0.500509530370178
0.03 0.565 0.501176318026437
0.035 0.565 0.502540985867098
0.04 0.565 0.505014792585971
0.045 0.565 0.508806990243503
0.05 0.565 0.513620068992332
0.055 0.565 0.51879217473276
0.06 0.565 0.523738049585352
0.065 0.565 0.528150633692285
0.07 0.565 0.53193796418611
0.075 0.565 0.535116155471929
0.08 0.565 0.537745496404552
0.085 0.565 0.539902092051797
0.09 0.565 0.541665605446361
0.095 0.565 0.543112647570914
0.1 0.565 0.544312337015881
0.105 0.565 0.54532348622034
0.11 0.565 0.546193479980581
0.115 0.565 0.54695866413481
0.12 0.565 0.547645763895444
0.125 0.565 0.5482737725166
0.13 0.565 0.548855861376112
0.135 0.565 0.549401043858668
0.14 0.565 0.549915487530381
0.145 0.565 0.550403476037491
0.15 0.565 0.550868075371855
0.155 0.565 0.551311574888458
0.16 0.565 0.551735768706313
0.165 0.565 0.552142130118176
0.17 0.565 0.552531917426538
0.175 0.565 0.552906237432847
0.18 0.565 0.553266083576458
0.185 0.565 0.55361235927738
0.19 0.565 0.553945892802532
0.195 0.565 0.55426744732201
0.2 0.565 0.554577728224909
0.205 0.565 0.554877388836121
0.21 0.565 0.555167035152832
0.215 0.565 0.555447229933428
0.22 0.565 0.555718496318981
0.225 0.565 0.555981321088098
0.23 0.565 0.556236157605265
0.235 0.565 0.55648342850223
0.24 0.565 0.556723528121408
0.245 0.565 0.556956824744667
0.25 0.565 0.557183662627517
0.255 0.565 0.557404363856511
0.26 0.565 0.557619230045988
0.265 0.565 0.557828543888786
0.27 0.565 0.558032570574291
0.275 0.565 0.558231559085983
0.28 0.565 0.558425743389504
0.285 0.565 0.558615343521308
0.29 0.565 0.558800566586949
0.295 0.565 0.558981607677256
0.3 0.565 0.559158650709837
0.305 0.565 0.559331869202641
0.31 0.565 0.559501426985673
0.315 0.565 0.55966747885636
0.32 0.565 0.559830171183563
0.325 0.565 0.559989642464719
0.33 0.565 0.560146023840209
0.335 0.565 0.560299439568622
0.34 0.565 0.560450007466289
0.345 0.565 0.560597839314078
0.35 0.565 0.560743041234237
0.355 0.565 0.560885714039757
0.36 0.565 0.561025953558524
0.365 0.565 0.561163850934335
0.37 0.565 0.561299492906627
0.375 0.565 0.561432962070658
0.38 0.565 0.56156433711966
0.385 0.565 0.561693693070411
0.39 0.565 0.561821101473497
0.395 0.565 0.561946630609466
0.4 0.565 0.562070345671936
0.405 0.565 0.562192308938659
0.41 0.565 0.562312579931437
0.415 0.565 0.562431215565723
0.42 0.565 0.562548270290664
0.425 0.565 0.562663796220292
0.43 0.565 0.562777843256484
0.435 0.565 0.562890459204312
0.44 0.565 0.563001689880285
0.445 0.565 0.563111579214021
0.45 0.565 0.563220169343772
0.455 0.565 0.563327500706258
0.46 0.565 0.563433612121179
0.465 0.565 0.563538540870768
0.47 0.565 0.563642322774728
0.475 0.565 0.563744992260858
0.48 0.565 0.56384658243164
0.485 0.565 0.56394712512707
0.49 0.565 0.564046650983967
0.495 0.565 0.564145189491985
0.5 0.565 0.564242769046543
0.005 0.57 0.500007446026689
0.01 0.57 0.500030495196969
0.015 0.57 0.500094430141916
0.02 0.57 0.500260548491445
0.025 0.57 0.500668653467155
0.03 0.57 0.501603096527435
0.035 0.57 0.503521216400577
0.04 0.57 0.506856816463989
0.045 0.57 0.511560739265636
0.05 0.57 0.516975000066151
0.055 0.57 0.522343948703941
0.06 0.57 0.527224678645504
0.065 0.57 0.531468254002075
0.07 0.57 0.535073614821843
0.075 0.57 0.538095076070345
0.08 0.57 0.540604731833335
0.085 0.57 0.542679533348017
0.09 0.57 0.544395823891952
0.095 0.57 0.545825348576122
0.1 0.57 0.547031838549808
0.105 0.57 0.548068724741739
0.11 0.57 0.548978390746138
0.115 0.57 0.549792830270282
0.12 0.57 0.550535210538513
0.125 0.57 0.551221783584929
0.13 0.57 0.551863725865813
0.135 0.57 0.552468679325683
0.14 0.57 0.553041924761404
0.145 0.57 0.553587213591182
0.15 0.57 0.554107325331708
0.155 0.57 0.554604424816912
0.16 0.57 0.55508028305562
0.165 0.57 0.555536410180018
0.17 0.57 0.555974134200345
0.175 0.57 0.55639464757248
0.18 0.57 0.5567990352253
0.185 0.57 0.557188292154274
0.19 0.57 0.557563335220643
0.195 0.57 0.557925011726122
0.2 0.57 0.558274106147474
0.205 0.57 0.558611345760455
0.21 0.57 0.558937405533004
0.215 0.57 0.559252912486709
0.22 0.57 0.559558449634658
0.225 0.57 0.559854559559266
0.23 0.57 0.560141747672201
0.235 0.57 0.560420485188049
0.24 0.57 0.560691211838059
0.245 0.57 0.560954338347175
0.25 0.57 0.561210248695433
0.255 0.57 0.561459302183032
0.26 0.57 0.561701835316827
0.265 0.57 0.561938163534494
0.27 0.57 0.562168582781205
0.275 0.57 0.562393370952369
0.28 0.57 0.562612789214721
0.285 0.57 0.562827083216927
0.29 0.57 0.563036484199808
0.295 0.57 0.56324121001534
0.3 0.57 0.563441466062701
0.305 0.57 0.563637446148842
0.31 0.57 0.563829333280354
0.315 0.57 0.564017300392738
0.32 0.57 0.564201511022607
0.325 0.57 0.564382119927828
0.33 0.57 0.564559273660113
0.335 0.57 0.564733111094176
0.34 0.57 0.564903763917149
0.345 0.57 0.565071357081632
0.35 0.57 0.56523600922543
0.355 0.57 0.565397833060734
0.36 0.57 0.565556935735274
0.365 0.57 0.565713419167735
0.37 0.57 0.565867380359504
0.375 0.57 0.566018911684648
0.38 0.57 0.56616810115986
0.385 0.57 0.566315032695931
0.39 0.57 0.566459786332202
0.395 0.57 0.566602438455291
0.4 0.57 0.566743062003318
0.405 0.57 0.566881726656699
0.41 0.57 0.567018499016545
0.415 0.57 0.567153442771556
0.42 0.57 0.567286618854283
0.425 0.57 0.567418085587516
0.43 0.57 0.567547898821515
0.435 0.57 0.567676112062749
0.44 0.57 0.567802776594718
0.445 0.57 0.567927941591454
0.45 0.57 0.568051654224173
0.455 0.57 0.568173959761575
0.46 0.57 0.568294901664209
0.465 0.57 0.568414521673324
0.47 0.57 0.568532859894553
0.475 0.57 0.5686499548768
0.48 0.57 0.568765843686622
0.485 0.57 0.568880561978414
0.49 0.57 0.568994144060674
0.495 0.57 0.569106622958576
0.5 0.57 0.569218030473126
0.005 0.575 0.50000791545976
0.01 0.575 0.500034255576037
0.015 0.575 0.500112078027366
0.02 0.575 0.500326050019436
0.025 0.575 0.500876398030778
0.03 0.575 0.502166854692174
0.035 0.575 0.504774121144044
0.04 0.575 0.509021603019555
0.045 0.575 0.514461859081888
0.05 0.575 0.52019004232853
0.055 0.575 0.525547650305912
0.06 0.575 0.530278238403136
0.065 0.575 0.534348467463219
0.07 0.575 0.537804653583077
0.075 0.575 0.540714462428216
0.08 0.575 0.543150244601129
0.085 0.575 0.545185003745026
0.09 0.575 0.546890046514032
0.095 0.575 0.548331926818886
0.1 0.575 0.549569328673647
0.105 0.575 0.550650974107602
0.11 0.575 0.55161506498383
0.115 0.575 0.552490086278725
0.12 0.575 0.553296431624605
0.125 0.575 0.554048288607383
0.13 0.575 0.554755388231795
0.135 0.575 0.555424424716895
0.14 0.575 0.556060104483341
0.145 0.575 0.556665868016139
0.15 0.575 0.557244359558289
0.155 0.575 0.557797719387429
0.16 0.575 0.55832775954259
0.165 0.575 0.558836067064585
0.17 0.575 0.559324064146458
0.175 0.575 0.559793043611319
0.18 0.575 0.560244190676463
0.185 0.575 0.560678597242808
0.19 0.575 0.561097272126367
0.195 0.575 0.561501149040072
0.2 0.575 0.561891093256145
0.205 0.575 0.562267907418496
0.21 0.575 0.562632336741809
0.215 0.575 0.562985073720656
0.22 0.575 0.563326762418675
0.225 0.575 0.563658002383478
0.23 0.575 0.563979352221939
0.235 0.575 0.564291332865248
0.24 0.575 0.564594430550264
0.245 0.575 0.564889099541666
0.25 0.575 0.565175764617616
0.255 0.575 0.565454823340043
0.26 0.575 0.565726648128949
0.265 0.575 0.565991588158585
0.27 0.575 0.56624997109179
0.275 0.575 0.566502104667332
0.28 0.575 0.566748278153757
0.285 0.575 0.566988763681964
0.29 0.575 0.567223817467594
0.295 0.575 0.56745368093325
0.3 0.575 0.56767858173964
0.305 0.575 0.567898734733805
0.31 0.575 0.568114342821867
0.315 0.575 0.568325597772995
0.32 0.575 0.568532680960639
0.325 0.575 0.568735764046522
0.33 0.575 0.568935009612341
0.335 0.575 0.569130571743688
0.34 0.575 0.569322596570244
0.345 0.575 0.569511222765942
0.35 0.575 0.569696582012457
0.355 0.575 0.569878799429052
0.36 0.575 0.570057993971552
0.365 0.575 0.570234278802953
0.37 0.575 0.57040776163795
0.375 0.575 0.570578545063486
0.38 0.575 0.570746726837188
0.385 0.575 0.570912400165447
0.39 0.575 0.571075653962721
0.395 0.575 0.571236573093489
0.4 0.575 0.571395238598192
0.405 0.575 0.571551727904369
0.41 0.575 0.571706115024087
0.415 0.575 0.571858470738684
0.42 0.575 0.572008862771761
0.425 0.575 0.572157355951266
0.43 0.575 0.572304012361468
0.435 0.575 0.572448891485537
0.44 0.575 0.57259205033939
0.445 0.575 0.572733543597421
0.45 0.575 0.572873423710681
0.455 0.575 0.573011741018016
0.46 0.575 0.573148543850658
0.465 0.575 0.5732838786307
0.47 0.575 0.573417789963871
0.475 0.575 0.573550320726985
0.48 0.575 0.573681512150424
0.485 0.575 0.573811403895961
0.49 0.575 0.573940034130249
0.495 0.575 0.57406743959423
0.5 0.575 0.574193655668741
0.005 0.58 0.500008420505453
0.01 0.58 0.500038529010917
0.015 0.58 0.500133232130512
0.02 0.58 0.500408373526584
0.025 0.58 0.501145771266671
0.03 0.58 0.502895056689277
0.035 0.58 0.506301010600916
0.04 0.58 0.511398821149965
0.045 0.58 0.517324492697815
0.05 0.58 0.52313418995802
0.055 0.58 0.528370661612878
0.06 0.58 0.532933348378961
0.065 0.58 0.536855478357894
0.07 0.58 0.540201952265581
0.075 0.58 0.54304101019815
0.08 0.58 0.545440347790151
0.085 0.58 0.547467413797768
0.09 0.58 0.549188199815999
0.095 0.58 0.550664352347335
0.1 0.58 0.551950059365414
0.105 0.58 0.55309001460748
0.11 0.58 0.554118957667474
0.115 0.58 0.555062553803989
0.12 0.58 0.555939033503057
0.125 0.58 0.556761026340903
0.13 0.58 0.557537214725483
0.135 0.58 0.558273640820437
0.14 0.58 0.558974647143048
0.145 0.58 0.559643506916309
0.15 0.58 0.560282823391089
0.155 0.58 0.560894771862965
0.16 0.58 0.561481241674857
0.165 0.58 0.562043918059325
0.17 0.58 0.562584329420725
0.175 0.58 0.563103875498767
0.18 0.58 0.563603845248506
0.185 0.58 0.564085429263708
0.19 0.58 0.564549729274262
0.195 0.58 0.564997765997088
0.2 0.58 0.565430485968913
0.205 0.58 0.565848767665392
0.21 0.58 0.566253427056846
0.215 0.58 0.566645222680946
0.22 0.58 0.567024860282307
0.225 0.58 0.567392997056329
0.23 0.58 0.567750245529317
0.235 0.58 0.568097177104315
0.24 0.58 0.568434325300391
0.245 0.58 0.568762188711473
0.25 0.58 0.56908123370919
0.255 0.58 0.569391896912459
0.26 0.58 0.569694587444791
0.265 0.58 0.569989688998595
0.27 0.58 0.570277561724059
0.275 0.58 0.570558543958676
0.28 0.58 0.570832953811949
0.285 0.58 0.571101090618528
0.29 0.58 0.571363236271728
0.295 0.58 0.571619656448262
0.3 0.58 0.571870601734017
